,Item Name,Price,Quantity,Image link
65,Phasa / ফ্যাঁসা / Phansa / Gangetic Hairfin Anchovy / Tampara (Kolkata Special), ₹309.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/p/h/phansa.jpg
66,Pink Perch / Kilimeen / Sankara Meen / Thread Finned Bream (Medium), ₹209.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/p/i/pinkperch_4.jpg
67,Premium Antibiotic-residue-free Boneless Chicken Cubes, ₹225.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/c/h/chicken-cubes_3.jpg
68,Premium Antibiotic-residue-free Chicken - Skinless Biryani Cut 50g+/piece, ₹119.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/c/h/chicken_curry_cut.jpg
69,Premium Antibiotic-residue-free Chicken Gizzard, ₹49.50,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/g/i/gizards.jpg
70,Premium Antibiotic-residue-free Chicken Thigh (Boneless), ₹175.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/t/h/thighs.jpg
71,Premium Boneless Antibiotic-residue-free Chicken Breast Fillet, ₹225.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/c/h/chicken-breast.jpg
72,Premium Fresh Chicken Mince / Kheema, ₹225.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/c/h/chicken-mince.jpg
73,Premium Goat - Ribs and Chops, ₹375.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/g/o/goat_chops2.jpg
74,Premium Goat - Shanks, ₹375.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/l/a/lamb-shanks.jpg
75,Premium Goat Kidney - Curry Cut 250g Pack, ₹198.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/g/o/goat_kidney_3.jpg
76,Premium Goat Mince / Kheema, ₹499.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/g/o/goat_mince_1_1.jpg
77,Premium Indian Mutton Raan / Whole Leg, ₹549.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/m/u/mutton_leg.jpg
78,Premium Kumarakom Karimeen / Pearlspot (Medium), ₹339.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/a/l/aleppy_karimeen_medium__3.jpg
79,Premium Mutton Fat, ₹149.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/m/u/mutton-fat-800-x533.jpg
80,Premium Tender and Antibiotic-residue-free Chicken (Skinless), ₹109.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/f/a/farm_chicken.jpg
81,Premium Tender Goat - Biryani Cut, ₹375.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/g/o/goat_biryani_cut_3.jpg
82,Premium Tender Goat - Curry Cut, ₹325.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/m/u/mutton-curry-cut.jpg
83,Premium Tender Lamb - Curry Cut, ₹349.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/l/a/lamb-curry-cut_1.jpg
84,Preservative Free Malabar Mackerel / Ayala / Bangda Pickle - 150g pack, ₹125.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/a/y/ayala_pickle_1.jpg
85,Preservative Free Malabar Sardine / Mathi / Tarli Pickle - 150g pack, ₹125.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/m/a/mathi_pickle_2.jpg
86,Preservative Free Malabar Style Chicken Pickle - 150g+ pack, ₹125.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/c/h/chicken_pickle_1.jpg
87,Queen Fish / Leather Skin Fish, ₹229.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/93/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/q/u/queen-fish.jpg
